ID,URL,new_filename,new_filelocation
5044,https://www.memphis.edu/learningcommunities/contact_us.php                                          ,5044.txt,preprocessed/httpswwwmemphisedulearningcommunitiescontactusphp.txt                                 
5045,https://www.memphis.edu/fellowships/news/index.php                                                  ,5045.txt,preprocessed/httpswwwmemphisedufellowshipsnewsindexphp.txt                                         
5046,https://www.memphis.edu/fellowships/workshops/index.php                                             ,5046.txt,preprocessed/httpswwwmemphisedufellowshipsworkshopsindexphp.txt                                    
5047,https://www.memphis.edu/fellowships/explore_opportunities.php                                       ,5047.txt,preprocessed/httpswwwmemphisedufellowshipsexploreopportunitiesphp.txt                              
5048,https://www.memphis.edu/nso/information/nso_register.php                                            ,5048.txt,preprocessed/httpswwwmemphisedunsoinformationnsoregisterphp.txt                                    
5049,https://www.memphis.edu/nso/information/nso_explore.php                                             ,5049.txt,preprocessed/httpswwwmemphisedunsoinformationnsoexplorephp.txt                                     
5050,https://www.memphis.edu/osa/students/index.php                                                      ,5050.txt,preprocessed/httpswwwmemphiseduosastudentsindexphp.txt                                             
5051,https://www.memphis.edu/osa/faculty/index.php                                                       ,5051.txt,preprocessed/httpswwwmemphiseduosafacultyindexphp.txt                                              
5052,https://www.memphis.edu/osa/parents/index.php                                                       ,5052.txt,preprocessed/httpswwwmemphiseduosaparentsindexphp.txt                                              
5053,https://www.memphis.edu/osa/students/hearing-information.php                                        ,5053.txt,preprocessed/httpswwwmemphiseduosastudentshearinginformationphp.txt                                
5054,https://www.memphis.edu/osa/quick-links.php                                                         ,5054.txt,preprocessed/httpswwwmemphiseduosaquicklinksphp.txt                                                
5055,https://www.memphis.edu/osa/contact-us.php                                                          ,5055.txt,preprocessed/httpswwwmemphiseduosacontactusphp.txt                                                 
5056,https://www.memphis.edu/osa/pdfs/covid-modifications-to-student-disciplinary-process.pdf            ,5056.txt,preprocessed/httpswwwmemphiseduosapdfscovidmodificationstostudentdisciplinaryprocesspdf.txt        
5057,https://www.memphis.edu/odk/about/index.php                                                         ,5057.txt,preprocessed/httpswwwmemphiseduodkaboutindexphp.txt                                                
5058,https://www.memphis.edu/odk/membership/index.php                                                    ,5058.txt,preprocessed/httpswwwmemphiseduodkmembershipindexphp.txt                                           
5059,https://www.memphis.edu/odk/scholarship.php                                                         ,5059.txt,preprocessed/httpswwwmemphiseduodkscholarshipphp.txt                                               
5060,https://www.memphis.edu/odk/about/contact.php                                                       ,5060.txt,preprocessed/httpswwwmemphiseduodkaboutcontactphp.txt                                              
5061,https://www.memphis.edu/opportunity/about/index.php                                                 ,5061.txt,preprocessed/httpswwwmemphiseduopportunityaboutindexphp.txt                                        
5062,https://www.memphis.edu/opportunity/applicants/index.php                                            ,5062.txt,preprocessed/httpswwwmemphiseduopportunityapplicantsindexphp.txt                                   
5063,https://www.memphis.edu/opportunity/resources/index.php                                             ,5063.txt,preprocessed/httpswwwmemphiseduopportunityresourcesindexphp.txt                                    
5064,https://www.memphis.edu/opportunity/contact.php                                                     ,5064.txt,preprocessed/httpswwwmemphiseduopportunitycontactphp.txt                                           
5065,https://www.memphis.edu/opportunity/donate.php                                                      ,5065.txt,preprocessed/httpswwwmemphiseduopportunitydonatephp.txt                                            
5066,https://www.memphis.edu/opportunity/applicants/applicationprocess.php                               ,5066.txt,preprocessed/httpswwwmemphiseduopportunityapplicantsapplicationprocessphp.txt                      
5067,https://www.memphis.edu/umparents/news/enews_fall.php                                               ,5067.txt,preprocessed/httpswwwmemphiseduumparentsnewsenewsfallphp.txt                                       
5068,https://www.memphis.edu/umparents/news/enews_spring.php                                             ,5068.txt,preprocessed/httpswwwmemphiseduumparentsnewsenewsspringphp.txt                                     
5069,https://www.memphis.edu/peerpower/about/index.php                                                   ,5069.txt,preprocessed/httpswwwmemphisedupeerpoweraboutindexphp.txt                                          
5070,https://www.memphis.edu/peerpower/responsibilities/index.php                                        ,5070.txt,preprocessed/httpswwwmemphisedupeerpowerresponsibilitiesindexphp.txt                               
5071,https://www.memphis.edu/peerpower/required-skills/index.php                                         ,5071.txt,preprocessed/httpswwwmemphisedupeerpowerrequiredskillsindexphp.txt                                 
5072,https://www.memphis.edu/peerpower/application.php                                                   ,5072.txt,preprocessed/httpswwwmemphisedupeerpowerapplicationphp.txt                                         
5073,https://www.memphis.edu/peerpower/fellowship.php                                                    ,5073.txt,preprocessed/httpswwwmemphisedupeerpowerfellowshipphp.txt                                          
5074,https://www.memphis.edu/commencement/news/spring-commencement.php                                   ,5074.txt,preprocessed/httpswwwmemphiseducommencementnewsspringcommencementphp.txt                           
5075,https://www.memphis.edu/umtech/solutions/email.php                                                  ,5075.txt,preprocessed/httpswwwmemphiseduumtechsolutionsemailphp.txt                                         
5076,https://www.memphis.edu/deanofstudents/religiouslife/staff.php                                      ,5076.txt,preprocessed/httpswwwmemphisedudeanofstudentsreligiouslifestaffphp.txt                             
5077,https://www.memphis.edu/resnet/about/index.php                                                      ,5077.txt,preprocessed/httpswwwmemphiseduresnetaboutindexphp.txt                                             
5078,https://www.memphis.edu/resnet/requirements.php                                                     ,5078.txt,preprocessed/httpswwwmemphiseduresnetrequirementsphp.txt                                           
5079,https://www.memphis.edu/resnet/connections.php                                                      ,5079.txt,preprocessed/httpswwwmemphiseduresnetconnectionsphp.txt                                            
5080,https://www.memphis.edu/resnet/resnetsupport.php                                                    ,5080.txt,preprocessed/httpswwwmemphiseduresnetresnetsupportphp.txt                                          
5081,https://www.memphis.edu/resnet/staff.php                                                            ,5081.txt,preprocessed/httpswwwmemphiseduresnetstaffphp.txt                                                  
5082,https://www.memphis.edu/setwc/about/index.php                                                       ,5082.txt,preprocessed/httpswwwmemphisedusetwcaboutindexphp.txt                                              
5083,https://www.memphis.edu/setwc/education/index.php                                                   ,5083.txt,preprocessed/httpswwwmemphisedusetwceducationindexphp.txt                                          
5084,https://www.memphis.edu/setwc/private_sector/index.php                                              ,5084.txt,preprocessed/httpswwwmemphisedusetwcprivatesectorindexphp.txt                                      
5085,https://www.memphis.edu/setwc/public_sector/index.php                                               ,5085.txt,preprocessed/httpswwwmemphisedusetwcpublicsectorindexphp.txt                                       
5086,https://www.memphis.edu/setwc/focus_areas/index.php                                                 ,5086.txt,preprocessed/httpswwwmemphisedusetwcfocusareasindexphp.txt                                         
5087,https://www.memphis.edu/setwc/agenda2021.pdf                                                        ,5087.txt,preprocessed/httpswwwmemphisedusetwcagenda2021pdf.txt                                              
5088,https://www.memphis.edu/setwc/womenintransportation.pdf                                             ,5088.txt,preprocessed/httpswwwmemphisedusetwcwomenintransportationpdf.txt                                   
5089,https://www.memphis.edu/setwc/tstemplaybook.pdf                                                     ,5089.txt,preprocessed/httpswwwmemphisedusetwctstemplaybookpdf.txt                                           
5090,https://www.memphis.edu/setwc/catalinanew.pdf                                                       ,5090.txt,preprocessed/httpswwwmemphisedusetwccatalinanewpdf.txt                                             
5091,https://www.memphis.edu/setwc/lieselgoethert.pdf                                                    ,5091.txt,preprocessed/httpswwwmemphisedusetwclieselgoethertpdf.txt                                          
5092,https://www.memphis.edu/setwc/steveallen.pdf                                                        ,5092.txt,preprocessed/httpswwwmemphisedusetwcsteveallenpdf.txt                                              
5093,https://www.memphis.edu/setwc/mcdaniel.pdf                                                          ,5093.txt,preprocessed/httpswwwmemphisedusetwcmcdanielpdf.txt                                                
5094,https://www.memphis.edu/setwc/maggielin.pdf                                                         ,5094.txt,preprocessed/httpswwwmemphisedusetwcmaggielinpdf.txt                                               
5095,https://www.memphis.edu/setwc/lisadunn.pdf                                                          ,5095.txt,preprocessed/httpswwwmemphisedusetwclisadunnpdf.txt                                                
5096,https://www.memphis.edu/setwc/jeffreyjpland.pdf                                                     ,5096.txt,preprocessed/httpswwwmemphisedusetwcjeffreyjplandpdf.txt                                           
5097,https://www.memphis.edu/setwc/jameykitlinski.pdf                                                    ,5097.txt,preprocessed/httpswwwmemphisedusetwcjameykitlinskipdf.txt                                          
5098,https://www.memphis.edu/setwc/virginiaepperly.pdf                                                   ,5098.txt,preprocessed/httpswwwmemphisedusetwcvirginiaepperlypdf.txt                                         
5099,https://www.memphis.edu/setwc/michaelrebick.pdf                                                     ,5099.txt,preprocessed/httpswwwmemphisedusetwcmichaelrebickpdf.txt                                           
5100,https://www.memphis.edu/setwc/richardmallory.pdf                                                    ,5100.txt,preprocessed/httpswwwmemphisedusetwcrichardmallorypdf.txt                                          
5101,https://www.memphis.edu/setwc/jameopollock.pdf                                                      ,5101.txt,preprocessed/httpswwwmemphisedusetwcjameopollockpdf.txt                                            
5102,https://www.memphis.edu/setwc/jamichael.pdf                                                         ,5102.txt,preprocessed/httpswwwmemphisedusetwcjamichaelpdf.txt                                               
5103,https://www.memphis.edu/setwc/patrickson.pdf                                                        ,5103.txt,preprocessed/httpswwwmemphisedusetwcpatricksonpdf.txt                                              
5104,https://www.memphis.edu/setwc/keithwilliams.pdf                                                     ,5104.txt,preprocessed/httpswwwmemphisedusetwckeithwilliamspdf.txt                                           
5105,https://www.memphis.edu/setwc/katieblose.pdf                                                        ,5105.txt,preprocessed/httpswwwmemphisedusetwckatieblosepdf.txt                                              
5106,https://www.memphis.edu/setwc/chelsea.pdf                                                           ,5106.txt,preprocessed/httpswwwmemphisedusetwcchelseapdf.txt                                                 
5107,https://www.memphis.edu/setwc/jessijones.pdf                                                        ,5107.txt,preprocessed/httpswwwmemphisedusetwcjessijonespdf.txt                                              
5108,https://www.memphis.edu/setwc/kayla.pdf                                                             ,5108.txt,preprocessed/httpswwwmemphisedusetwckaylapdf.txt                                                   
5109,https://www.memphis.edu/setwc/doreen.pdf                                                            ,5109.txt,preprocessed/httpswwwmemphisedusetwcdoreenpdf.txt                                                  
5110,https://www.memphis.edu/setwc/dotson.pdf                                                            ,5110.txt,preprocessed/httpswwwmemphisedusetwcdotsonpdf.txt                                                  
5111,https://www.memphis.edu/setwc/donnamooney.pdf                                                       ,5111.txt,preprocessed/httpswwwmemphisedusetwcdonnamooneypdf.txt                                             
5112,https://www.memphis.edu/setwc/jasonmccartney.pdf                                                    ,5112.txt,preprocessed/httpswwwmemphisedusetwcjasonmccartneypdf.txt                                          
5113,https://www.memphis.edu/setwc/janet.pdf                                                             ,5113.txt,preprocessed/httpswwwmemphisedusetwcjanetpdf.txt                                                   
5114,https://www.memphis.edu/setwc/paulyoung.pdf                                                         ,5114.txt,preprocessed/httpswwwmemphisedusetwcpaulyoungpdf.txt                                               
5115,https://www.memphis.edu/setwc/tony.pdf                                                              ,5115.txt,preprocessed/httpswwwmemphisedusetwctonypdf.txt                                                    
5116,https://www.memphis.edu/setwc/calvin2.pdf                                                           ,5116.txt,preprocessed/httpswwwmemphisedusetwccalvin2pdf.txt                                                 
5117,https://www.memphis.edu/setwc/petespotlight.pdf                                                     ,5117.txt,preprocessed/httpswwwmemphisedusetwcpetespotlightpdf.txt                                           
5118,https://www.memphis.edu/setwc/transpospotlight.pdf                                                  ,5118.txt,preprocessed/httpswwwmemphisedusetwctranspospotlightpdf.txt                                        
5119,https://www.memphis.edu/setwc/ntcpi-occupations.pdf                                                 ,5119.txt,preprocessed/httpswwwmemphisedusetwcntcpioccupationspdf.txt                                        
5120,https://www.memphis.edu/setwc/opssurveysummary111617.pdf                                            ,5120.txt,preprocessed/httpswwwmemphisedusetwcopssurveysummary111617pdf.txt                                  
5121,https://www.memphis.edu/setwc/ntcpiexecsummary.pdf                                                  ,5121.txt,preprocessed/httpswwwmemphisedusetwcntcpiexecsummarypdf.txt                                        
5122,https://www.memphis.edu/setwc/ntcpiflyer.pdf                                                        ,5122.txt,preprocessed/httpswwwmemphisedusetwcntcpiflyerpdf.txt                                              
5123,https://www.memphis.edu/setwc/docs/setwc2017flyer.pdf                                               ,5123.txt,preprocessed/httpswwwmemphisedusetwcdocssetwc2017flyerpdf.txt                                      
5124,https://www.memphis.edu/lifeskills/Academic/index.php                                               ,5124.txt,preprocessed/httpswwwmemphisedulifeskillsAcademicindexphp.txt                                      
5125,https://www.memphis.edu/lifeskills/athletic.php                                                     ,5125.txt,preprocessed/httpswwwmemphisedulifeskillsathleticphp.txt                                           
5126,https://www.memphis.edu/lifeskills/personaldevelopment.php                                          ,5126.txt,preprocessed/httpswwwmemphisedulifeskillspersonaldevelopmentphp.txt                                
5127,https://www.memphis.edu/lifeskills/service_saac.php                                                 ,5127.txt,preprocessed/httpswwwmemphisedulifeskillsservicesaacphp.txt                                        
5128,https://www.memphis.edu/lifeskills/contactus.php                                                    ,5128.txt,preprocessed/httpswwwmemphisedulifeskillscontactusphp.txt                                          
5129,https://www.memphis.edu/caas/index.php                                                              ,5129.txt,preprocessed/httpswwwmemphiseducaasindexphp.txt                                                    
5130,https://www.memphis.edu/studentemployment/faq_students.php                                          ,5130.txt,preprocessed/httpswwwmemphisedustudentemploymentfaqstudentsphp.txt                                 
5131,https://www.memphis.edu/studentemployment/faq_departments.php                                       ,5131.txt,preprocessed/httpswwwmemphisedustudentemploymentfaqdepartmentsphp.txt                              
5132,https://www.memphis.edu/studentemployment/policy.php                                                ,5132.txt,preprocessed/httpswwwmemphisedustudentemploymentpolicyphp.txt                                      
5133,https://www.memphis.edu/studentemployment/contact.php                                               ,5133.txt,preprocessed/httpswwwmemphisedustudentemploymentcontactphp.txt                                     
5134,https://www.memphis.edu/srf/about/index.php                                                         ,5134.txt,preprocessed/httpswwwmemphisedusrfaboutindexphp.txt                                                
5135,https://www.memphis.edu/srf/preparation/index.php                                                   ,5135.txt,preprocessed/httpswwwmemphisedusrfpreparationindexphp.txt                                          
5136,https://www.memphis.edu/srf/schedule/index.php                                                      ,5136.txt,preprocessed/httpswwwmemphisedusrfscheduleindexphp.txt                                             
5137,https://www.memphis.edu/srf/register.php                                                            ,5137.txt,preprocessed/httpswwwmemphisedusrfregisterphp.txt                                                  
5138,https://www.memphis.edu/srf/awards/winners_2021.php                                                 ,5138.txt,preprocessed/httpswwwmemphisedusrfawardswinners2021php.txt                                         
5139,https://www.memphis.edu/srf/awards/winners_2020.php                                                 ,5139.txt,preprocessed/httpswwwmemphisedusrfawardswinners2020php.txt                                         
5140,https://www.memphis.edu/srf/awards/winners_2019.php                                                 ,5140.txt,preprocessed/httpswwwmemphisedusrfawardswinners2019php.txt                                         
5141,https://www.memphis.edu/srf/awards/winners_2018.php                                                 ,5141.txt,preprocessed/httpswwwmemphisedusrfawardswinners2018php.txt                                         
5142,https://www.memphis.edu/srf/pdfs/2021-student-research-forum-booklet.pdf                            ,5142.txt,preprocessed/httpswwwmemphisedusrfpdfs2021studentresearchforumbookletpdf.txt                       
5143,https://www.memphis.edu/tigerbike/how.php                                                           ,5143.txt,preprocessed/httpswwwmemphisedutigerbikehowphp.txt                                                 
5144,https://www.memphis.edu/tigerbike/details.php                                                       ,5144.txt,preprocessed/httpswwwmemphisedutigerbikedetailsphp.txt                                             
5145,https://www.memphis.edu/tigerbike/rules.php                                                         ,5145.txt,preprocessed/httpswwwmemphisedutigerbikerulesphp.txt                                               
5146,https://www.memphis.edu/tigerlife/about/index.php                                                   ,5146.txt,preprocessed/httpswwwmemphisedutigerlifeaboutindexphp.txt                                          
5147,https://www.memphis.edu/tigerlife/news/index.php                                                    ,5147.txt,preprocessed/httpswwwmemphisedutigerlifenewsindexphp.txt                                           
5148,https://www.memphis.edu/tigerlife/admissions/index.php                                              ,5148.txt,preprocessed/httpswwwmemphisedutigerlifeadmissionsindexphp.txt                                     
5149,https://www.memphis.edu/tigerlife/application/index.php                                             ,5149.txt,preprocessed/httpswwwmemphisedutigerlifeapplicationindexphp.txt                                    
5150,https://www.memphis.edu/tigerlife/tuition_and_fees/index.php                                        ,5150.txt,preprocessed/httpswwwmemphisedutigerlifetuitionandfeesindexphp.txt                                 
5151,https://www.memphis.edu/tigerlife/faqs/index.php                                                    ,5151.txt,preprocessed/httpswwwmemphisedutigerlifefaqsindexphp.txt                                           
5152,https://www.memphis.edu/tigerlife/calendar.php                                                      ,5152.txt,preprocessed/httpswwwmemphisedutigerlifecalendarphp.txt                                            
5153,https://www.memphis.edu/tigerlife/contact_us.php                                                    ,5153.txt,preprocessed/httpswwwmemphisedutigerlifecontactusphp.txt                                           
5154,https://www.memphis.edu/tigerlife/pdfs/vol3issue1.pdf                                               ,5154.txt,preprocessed/httpswwwmemphisedutigerlifepdfsvol3issue1pdf.txt                                      
5155,https://www.memphis.edu/tigerlife/pdfs/insidetigerlife1.pdf                                         ,5155.txt,preprocessed/httpswwwmemphisedutigerlifepdfsinsidetigerlife1pdf.txt                                
5156,https://www.memphis.edu/tigerlife/pdfs/vol1issue2.pdf                                               ,5156.txt,preprocessed/httpswwwmemphisedutigerlifepdfsvol1issue2pdf.txt                                      
5157,https://www.memphis.edu/tigerlife/pdfs/insidetigerlife3.pdf                                         ,5157.txt,preprocessed/httpswwwmemphisedutigerlifepdfsinsidetigerlife3pdf.txt                                
5158,https://www.memphis.edu/tigerlife/pdfs/vol2issue1.pdf                                               ,5158.txt,preprocessed/httpswwwmemphisedutigerlifepdfsvol2issue1pdf.txt                                      
5159,https://www.memphis.edu/tigerlife/pdfs/vol2iss2.pdf                                                 ,5159.txt,preprocessed/httpswwwmemphisedutigerlifepdfsvol2iss2pdf.txt                                        
5160,https://www.memphis.edu/tigerlife/pdfs/vol2issue3.pdf                                               ,5160.txt,preprocessed/httpswwwmemphisedutigerlifepdfsvol2issue3pdf.txt                                      
5161,https://www.memphis.edu/careerservices/employers/why-tiger-talent.php                               ,5161.txt,preprocessed/httpswwwmemphiseducareerservicesemployerswhytigertalentphp.txt                        
5162,https://www.memphis.edu/careerservices/employers/tiger-talent-communities.php                       ,5162.txt,preprocessed/httpswwwmemphiseducareerservicesemployerstigertalentcommunitiesphp.txt                
5163,https://www.memphis.edu/careerservices/employers/info-sessions.php                                  ,5163.txt,preprocessed/httpswwwmemphiseducareerservicesemployersinfosessionsphp.txt                          
5164,https://www.memphis.edu/careerservices/employers/internships.php                                    ,5164.txt,preprocessed/httpswwwmemphiseducareerservicesemployersinternshipsphp.txt                           
5165,https://www.memphis.edu/umdegree/forstudents.php                                                    ,5165.txt,preprocessed/httpswwwmemphiseduumdegreeforstudentsphp.txt                                          
5166,https://www.memphis.edu/umdegree/advisors.php                                                       ,5166.txt,preprocessed/httpswwwmemphiseduumdegreeadvisorsphp.txt                                             
5167,https://www.memphis.edu/umdegree/faqs.php                                                           ,5167.txt,preprocessed/httpswwwmemphiseduumdegreefaqsphp.txt                                                 
5168,https://www.memphis.edu/advising/contactus.php                                                      ,5168.txt,preprocessed/httpswwwmemphiseduadvisingcontactusphp.txt                                            
5169,https://www.memphis.edu/upwardbound/programs/index.php                                              ,5169.txt,preprocessed/httpswwwmemphiseduupwardboundprogramsindexphp.txt                                     
5170,https://www.memphis.edu/upwardbound/eligibility/index.php                                           ,5170.txt,preprocessed/httpswwwmemphiseduupwardboundeligibilityindexphp.txt                                  
5171,https://www.memphis.edu/upwardbound/returning_students/index.php                                    ,5171.txt,preprocessed/httpswwwmemphiseduupwardboundreturningstudentsindexphp.txt                            
5172,https://www.memphis.edu/upwardbound/news/index.php                                                  ,5172.txt,preprocessed/httpswwwmemphiseduupwardboundnewsindexphp.txt                                         
5173,https://www.memphis.edu/upwardbound/staff/index.php                                                 ,5173.txt,preprocessed/httpswwwmemphiseduupwardboundstaffindexphp.txt                                        
5174,https://www.memphis.edu/upwardbound/ub_online_workshops/index.php                                   ,5174.txt,preprocessed/httpswwwmemphiseduupwardboundubonlineworkshopsindexphp.txt                            
5175,https://www.memphis.edu/upwardbound/about/index.php                                                 ,5175.txt,preprocessed/httpswwwmemphiseduupwardboundaboutindexphp.txt                                        
5176,https://saweb3.memphis.edu/upwardbound-app/application.php                                          ,5176.txt,preprocessed/httpssaweb3memphiseduupwardboundappapplicationphp.txt                                 
5177,https://www.memphis.edu/upwardbound/programs/projects.php                                           ,5177.txt,preprocessed/httpswwwmemphiseduupwardboundprogramsprojectsphp.txt                                  
5178,https://www.memphis.edu/upwardbound/programs/support.php                                            ,5178.txt,preprocessed/httpswwwmemphiseduupwardboundprogramssupportphp.txt                                   
5179,https://www.memphis.edu/upwardbound/forms.php                                                       ,5179.txt,preprocessed/httpswwwmemphiseduupwardboundformsphp.txt                                             
5180,https://www.memphis.edu/upwardbound/contact_us.php                                                  ,5180.txt,preprocessed/httpswwwmemphiseduupwardboundcontactusphp.txt                                         
5181,https://www.memphis.edu/parking/blueline/bluelinefaqs.php                                           ,5181.txt,preprocessed/httpswwwmemphiseduparkingbluelinebluelinefaqsphp.txt                                  
5182,https://www.memphis.edu/parking/blueline/shuttleresfaqs.php                                         ,5182.txt,preprocessed/httpswwwmemphiseduparkingbluelineshuttleresfaqsphp.txt                                
5183,https://www.memphis.edu/parking/pdf/shuttle_request.pdf                                             ,5183.txt,preprocessed/httpswwwmemphiseduparkingpdfshuttlerequestpdf.txt                                     
5184,https://www.memphis.edu/parking/blueline/severeweather.php                                          ,5184.txt,preprocessed/httpswwwmemphiseduparkingbluelinesevereweatherphp.txt                                 
5185,https://www.memphis.edu/parking/pdf/blueline_covidsafety.pdf                                        ,5185.txt,preprocessed/httpswwwmemphiseduparkingpdfbluelinecovidsafetypdf.txt                                
5186,https://www.memphis.edu/fedex/research/cast/about.php                                               ,5186.txt,preprocessed/httpswwwmemphisedufedexresearchcastaboutphp.txt                                       
5187,https://www.memphis.edu/fedex/research/cast/castupdates2018.php                                     ,5187.txt,preprocessed/httpswwwmemphisedufedexresearchcastcastupdates2018php.txt                             
5188,https://www.memphis.edu/fedex/research/cast/projects2017.php                                        ,5188.txt,preprocessed/httpswwwmemphisedufedexresearchcastprojects2017php.txt                                
5189,https://www.memphis.edu/fedex/research/cast/projects2016.php                                        ,5189.txt,preprocessed/httpswwwmemphisedufedexresearchcastprojects2016php.txt                                
5190,https://www.memphis.edu/fedex/research/cast/leadership.php                                          ,5190.txt,preprocessed/httpswwwmemphisedufedexresearchcastleadershipphp.txt                                  
5191,https://www.memphis.edu/bitm/faculty/robinposton.php                                                ,5191.txt,preprocessed/httpswwwmemphisedubitmfacultyrobinpostonphp.txt                                       
5192,https://www.memphis.edu/focusact/pressreleases.php                                                  ,5192.txt,preprocessed/httpswwwmemphisedufocusactpressreleasesphp.txt                                        
5193,https://www.memphis.edu/focusact/faqs.php                                                           ,5193.txt,preprocessed/httpswwwmemphisedufocusactfaqsphp.txt                                                 
5194,https://www.memphis.edu/focusact/focustransitionteam.php                                            ,5194.txt,preprocessed/httpswwwmemphisedufocusactfocustransitionteamphp.txt                                  
5195,https://www.memphis.edu/focusact/2016_11tentativetimeline.php                                       ,5195.txt,preprocessed/httpswwwmemphisedufocusact201611tentativetimelinephp.txt                              
5196,http://share.tn.gov/sos/acts/109/pub/pc0869.pdf                                                     ,5196.txt,preprocessed/httpsharetngovsosacts109pubpc0869pdf.txt                                              
5197,https://www.memphis.edu/presweb/leadership/operatingprinciples.php                                  ,5197.txt,preprocessed/httpswwwmemphisedupreswebleadershipoperatingprinciplesphp.txt                         
5198,https://www.memphis.edu/rsp/index.php                                                               ,5198.txt,preprocessed/httpswwwmemphisedurspindexphp.txt                                                     
5199,https://www.memphis.edu/presweb/stratplan/goals.php                                                 ,5199.txt,preprocessed/httpswwwmemphisedupreswebstratplangoalsphp.txt                                        
5200,https://www.memphis.edu/sri/implementation.php                                                      ,5200.txt,preprocessed/httpswwwmemphisedusriimplementationphp.txt                                            
5201,https://www.memphis.edu/sri/model_details.php                                                       ,5201.txt,preprocessed/httpswwwmemphisedusrimodeldetailsphp.txt                                              
5202,https://www.memphis.edu/sri/governance/index.php                                                    ,5202.txt,preprocessed/httpswwwmemphisedusrigovernanceindexphp.txt                                           
5203,https://www.memphis.edu/sri/glossary_and_faqs.php                                                   ,5203.txt,preprocessed/httpswwwmemphisedusriglossaryandfaqsphp.txt                                           
5204,https://www.memphis.edu/sri/archive/index.php                                                       ,5204.txt,preprocessed/httpswwwmemphisedusriarchiveindexphp.txt                                              
5205,https://www.memphis.edu/titleix/about/index.php                                                     ,5205.txt,preprocessed/httpswwwmemphisedutitleixaboutindexphp.txt                                            
5206,https://www.memphis.edu/titleix/students/index.php                                                  ,5206.txt,preprocessed/httpswwwmemphisedutitleixstudentsindexphp.txt                                         
5207,https://www.memphis.edu/titleix/faculty_and_staff/index.php                                         ,5207.txt,preprocessed/httpswwwmemphisedutitleixfacultyandstaffindexphp.txt                                  
5208,https://www.memphis.edu/titleix/trainings/index.php                                                 ,5208.txt,preprocessed/httpswwwmemphisedutitleixtrainingsindexphp.txt                                        
5209,https://www.memphis.edu/titleix/events/index.php                                                    ,5209.txt,preprocessed/httpswwwmemphisedutitleixeventsindexphp.txt                                           
5210,https://www.memphis.edu/titleix/resources/index.php                                                 ,5210.txt,preprocessed/httpswwwmemphisedutitleixresourcesindexphp.txt                                        
5211,https://www.memphis.edu/titleix/students/get_involved.php                                           ,5211.txt,preprocessed/httpswwwmemphisedutitleixstudentsgetinvolvedphp.txt                                   
5212,https://www.memphis.edu/titleix/faculty_and_staff/classroom_resources.php                           ,5212.txt,preprocessed/httpswwwmemphisedutitleixfacultyandstaffclassroomresourcesphp.txt                     
5213,https://www.memphis.edu/titleix/about/contactus.php                                                 ,5213.txt,preprocessed/httpswwwmemphisedutitleixaboutcontactusphp.txt                                        
5214,https://www.memphis.edu/processimprovement/staff.php                                                ,5214.txt,preprocessed/httpswwwmemphiseduprocessimprovementstaffphp.txt                                      
5215,https://www.memphis.edu/processimprovement/teams.php                                                ,5215.txt,preprocessed/httpswwwmemphiseduprocessimprovementteamsphp.txt                                      
5216,https://www.memphis.edu/processimprovement/doc/methodology_training/pip_methodolog.pdf              ,5216.txt,preprocessed/httpswwwmemphiseduprocessimprovementdocmethodologytrainingpipmethodologpdf.txt        
5217,https://www.memphis.edu/processimprovement/reports.php                                              ,5217.txt,preprocessed/httpswwwmemphiseduprocessimprovementreportsphp.txt                                    
5218,https://www.memphis.edu/processimprovement/faq.php                                                  ,5218.txt,preprocessed/httpswwwmemphiseduprocessimprovementfaqphp.txt                                        
5219,https://www.memphis.edu/processimprovement/gov.php                                                  ,5219.txt,preprocessed/httpswwwmemphiseduprocessimprovementgovphp.txt                                        
5220,https://www.memphis.edu/admissions/profiles/caribeth.php                                            ,5220.txt,preprocessed/httpswwwmemphiseduadmissionsprofilescaribethphp.txt                                   
5221,https://www.memphis.edu/admissions/freshmen/req_home_school.php                                     ,5221.txt,preprocessed/httpswwwmemphiseduadmissionsfreshmenreqhomeschoolphp.txt                              
5222,https://www.memphis.edu/admissions/freshmen/req_ged.php                                             ,5222.txt,preprocessed/httpswwwmemphiseduadmissionsfreshmenreqgedphp.txt                                     
5223,https://www.memphis.edu/admissions/freshmen/req_21_and_over.php                                     ,5223.txt,preprocessed/httpswwwmemphiseduadmissionsfreshmenreq21andoverphp.txt                               
5224,https://www.memphis.edu/admissions/pdfs/app_fee_waiver.pdf                                          ,5224.txt,preprocessed/httpswwwmemphiseduadmissionspdfsappfeewaiverpdf.txt                                   
5225,https://www.memphis.edu/nso/information/nso_freshmen.php                                            ,5225.txt,preprocessed/httpswwwmemphisedunsoinformationnsofreshmenphp.txt                                    
5226,https://www.memphis.edu/nso/information/nso_adult.php                                               ,5226.txt,preprocessed/httpswwwmemphisedunsoinformationnsoadultphp.txt                                       
5227,https://www.memphis.edu/nso/information/nso_guides.php                                              ,5227.txt,preprocessed/httpswwwmemphisedunsoinformationnsoguidesphp.txt                                      
5228,https://www.memphis.edu/nso/information/nso_contact.php                                             ,5228.txt,preprocessed/httpswwwmemphisedunsoinformationnsocontactphp.txt                                     
5229,https://www.memphis.edu/advising/about.php                                                          ,5229.txt,preprocessed/httpswwwmemphiseduadvisingaboutphp.txt                                                
